"Year","Source","Target","Type","export_val","import_val"
2017,"bra","arg","directed",17729985330,9316283371
2017,"brb","arg","directed",12786,666740
2017,"brn","arg","directed",0,20394050.97
2017,"caf","arg","directed",1057,650303
2017,"can","arg","directed",596723626.5,1332110975
2017,"che","arg","directed",641127071.8,1265942772
2017,"chl","arg","directed",913211068.5,2663155680
2017,"chn","arg","directed",12250348495,4363962024
2017,"cmr","arg","directed",177946.38,47042037.56
2017,"cog","arg","directed",50694.34,16416371.13
2017,"col","arg","directed",265700059.1,565281752.8
2017,"com","arg","directed",73464,2285213
2017,"cpv","arg","directed",0,5564787.06
2017,"cri","arg","directed",17712554.95,112253227
2017,"cub","arg","directed",5996797,195793418
2017,"cuw","arg","directed",1382094.97,42477292
2017,"cyp","arg","directed",11700678.34,24719839.86
2017,"cze","arg","directed",180318946.1,85649868.98
2017,"deu","arg","directed",3311400393,1108178734
2017,"dji","arg","directed",15115.45,433193
2017,"dma","arg","directed",7991,166523
2017,"dnk","arg","directed",177812633.8,226031554
2017,"dom","arg","directed",4870694.07,98704787.14
2017,"dza","arg","directed",17014181.18,1487374612
2017,"ecu","arg","directed",303156177.4,397275200
2017,"egy","arg","directed",36003557.74,1287669820
2017,"esp","arg","directed",1480348447,1519425968
2017,"est","arg","directed",15924898.08,4409430.68
2017,"eth","arg","directed",62080.72,1979103
2017,"fin","arg","directed",269004085.5,104132887
2017,"fji","arg","directed",47332.13,577252.01
2017,"fra","arg","directed",1361984026,365255839.3
2017,"gab","arg","directed",952438.51,7899110
2017,"gbr","arg","directed",505977395.1,868675270.3
2017,"geo","arg","directed",113262.31,5196939.15
2017,"gha","arg","directed",447899.21,45565881.31
2017,"gib","arg","directed",0,59358
2017,"gin","arg","directed",13918885.36,786509
2017,"gmb","arg","directed",0,4202158
2017,"gnq","arg","directed",135040660,2096937
2017,"grc","arg","directed",22189926.8,144163735.9
2017,"grd","arg","directed",449343,320309
2017,"gtm","arg","directed",2305378.15,147153798
2017,"guy","arg","directed",15650,4748680.03
2017,"hkg","arg","directed",243416073,271101662.8
2017,"hnd","arg","directed",11878676.6,72884673.87
2017,"hrv","arg","directed",1911425.42,42853395.45
2017,"hti","arg","directed",151893,16420279
2017,"hun","arg","directed",380932045.3,12297304.93
2017,"idn","arg","directed",345573592.3,1089541198
2017,"ind","arg","directed",820891302.8,2163188819
2017,"irl","arg","directed",236602430.9,319623760
2017,"irn","arg","directed",4342231.14,446957234
2017,"irq","arg","directed",2975,194542648
2017,"isl","arg","directed",1973994.67,3733100.87
2017,"isr","arg","directed",145793181.6,199863281.3
2017,"ita","arg","directed",1673365063,1061850006
2017,"jam","arg","directed",116851.1,6936294.55
2017,"jor","arg","directed",3929938.39,250902344.1
2017,"jpn","arg","directed",1027895634,654144821.1
2017,"kaz","arg","directed",8407811.79,27775517.97
2017,"ken","arg","directed",137251.15,86471098.38
2017,"kgz","arg","directed",3684,606034.58
2017,"khm","arg","directed",16288775.42,14818915
2017,"kna","arg","directed",9646,164359.02
2017,"kor","arg","directed",844871948.7,518785931.5
2017,"kwt","arg","directed",13715698.24,66184644.65
2017,"lao","arg","directed",330917.36,228780
2017,"lbn","arg","directed",314655.39,102693994.7
2017,"lbr","arg","directed",0,1125994
2017,"lby","arg","directed",4448983.95,31363568
2017,"lca","arg","directed",0,8545055
2017,"lka","arg","directed",13568303.86,7644650.91
2017,"ltu","arg","directed",31681922.35,46520136.29
2017,"lva","arg","directed",6979995.35,54683907.45
2017,"mac","arg","directed",236865,0
2017,"mar","arg","directed",125072922.5,509033706
2017,"mda","arg","directed",98312.58,5871311.73
2017,"mdg","arg","directed",854483.82,17556239.19
2017,"mdv","arg","directed",2610,496914
2017,"mex","arg","directed",2045172979,700496243.7
2017,"mhl","arg","directed",0,54990
2017,"mkd","arg","directed",179590.96,15125460.4
2017,"mli","arg","directed",1759,15620159.61
2017,"mlt","arg","directed",1824369.11,157138860
2017,"mmr","arg","directed",9612946.29,8866449.12
2017,"mne","arg","directed",1895,1897151.19
2017,"mng","arg","directed",319816.39,2172722.73
2017,"mnp","arg","directed",2039,0
2017,"moz","arg","directed",2867509.85,81795373.14
2017,"mrt","arg","directed",0,5698281.77
2017,"mus","arg","directed",598478.11,49756299.99
2017,"mwi","arg","directed",62772.28,2773324
2017,"mys","arg","directed",375789023.5,1026415590
2017,"ner","arg","directed",6883,3106339
2017,"nga","arg","directed",426752757.2,147773093.8
2017,"nic","arg","directed",359166.58,78541464.2
2017,"nld","arg","directed",559800982.5,1320027377
2017,"nor","arg","directed",41153946.23,21453301.63
2017,"npl","arg","directed",587089.64,122840027.2
2017,"nzl","arg","directed",17740913.03,180322094.1
2017,"omn","arg","directed",32700833.07,80006453.07
2017,"pak","arg","directed",45035189.39,170546217
2017,"pan","arg","directed",185061.94,120897970
2017,"pcn","arg","directed",5833,0
2017,"per","arg","directed",175027335.5,1083302717
2017,"phl","arg","directed",139838136.1,271571610.7
2017,"png","arg","directed",90130.96,415460
2017,"pol","arg","directed",265252021.5,586478176.6
2017,"prt","arg","directed",135370995.1,98357201.57
2017,"pry","arg","directed",691299636.8,1151497704
2017,"pse","arg","directed",69954.9,1882689
2017,"qat","arg","directed",411477484.5,19591791
2017,"rou","arg","directed",79069848.26,83646654.58
2017,"rus","arg","directed",294892559.5,544308263.9
2017,"rwa","arg","directed",1960.78,7239155
2017,"sau","arg","directed",89103089.17,706614210
2017,"sdn","arg","directed",421259.84,110411689.8
2017,"sen","arg","directed",10749144.54,96870823.14
2017,"sgp","arg","directed",154740581.9,47220839.56
2017,"slb","arg","directed",0,271180.19
2017,"sle","arg","directed",62914.07,933374.65
2017,"slv","arg","directed",728667.14,37527500.27
2017,"smr","arg","directed",559903.47,0
2017,"som","arg","directed",10021.17,320220
2017,"srb","arg","directed",7724339.07,11375578.07
2017,"ssd","arg","directed",0,59000
2017,"stp","arg","directed",0,271138.11
2017,"sur","arg","directed",15280,4996537.58
2017,"svk","arg","directed",71806544.54,35888205.84
2017,"svn","arg","directed",38155461.65,53422465.33
2017,"swe","arg","directed",533787924,56268204.57
2017,"syc","arg","directed",65741,203689.88
2017,"syr","arg","directed",3953,66371448
2017,"tgo","arg","directed",0,741956
2017,"tha","arg","directed",1256426427,526219487
2017,"tkm","arg","directed",32175.33,101815
2017,"tto","arg","directed",150724245.3,11137626
2017,"tun","arg","directed",7779095.87,146448155.1
2017,"tur","arg","directed",212384197.8,512996636.9
2017,"tza","arg","directed",558643.44,21909552.45
2017,"uga","arg","directed",2491.82,35393457.6
2017,"ukr","arg","directed",18781897.25,53711536.05
2017,"ury","arg","directed",439557866.5,1193318688
2017,"usa","arg","directed",7408125324,4564436444
2017,"uzb","arg","directed",179026.98,213476
2017,"vct","arg","directed",0,375382.37
2017,"ven","arg","directed",14444470.27,245166185
2017,"vnm","arg","directed",621137835.6,2271588917
2017,"yem","arg","directed",16823,159853396
2017,"zaf","arg","directed",200463794.8,536619919.3
2017,"zmb","arg","directed",71760,2069358.05
2017,"zwe","arg","directed",655322.14,28846
2017,"afg","arm","directed",1408.46,60000
2017,"aia","arm","directed",192504.51,0
2017,"alb","arm","directed",358657.82,29789
2017,"and","arm","directed",1374.3,0
2017,"are","arm","directed",85641040.69,92412863
2017,"arg","arm","directed",5865974.68,120635.05
2017,"aus","arm","directed",4997499.88,602846.46
2017,"aut","arm","directed",22379827.27,5231335.03
2017,"ben","arm","directed",39532.6,0
2017,"bgd","arm","directed",13831468.64,0
2017,"bgr","arm","directed",48284620.63,281693429.3
2017,"bhr","arm","directed",27773,0
2017,"bih","arm","directed",263744.72,1532
2017,"blr","arm","directed",37786720.91,7340839.11
2017,"blz","arm","directed",0,19404
2017,"bol","arm","directed",6152,4467.11
2017,"bra","arm","directed",56966337.92,138146
2017,"brb","arm","directed",24120,0
2017,"can","arm","directed",46065515.21,13908002.43
2017,"che","arm","directed",95326064.91,300258575.7
2017,"chl","arm","directed",1198606.06,2967
2017,"chn","arm","directed",449001997.3,131347705
2017,"cmr","arm","directed",70830.38,137869
2017,"col","arm","directed",394599.94,34105
2017,"cri","arm","directed",728258.56,0
2017,"cub","arm","directed",217640,0
2017,"cyp","arm","directed",1733567.95,124098.37
2017,"cze","arm","directed",40161349.79,2929194.01
2017,"deu","arm","directed",179159101,127217900.8
2017,"dnk","arm","directed",6991998.09,752014.26
2017,"dom","arm","directed",100083.83,27726.94
2017,"dza","arm","directed",1289.68,6003
2017,"ecu","arm","directed",3242291.77,1026.47
2017,"egy","arm","directed",4731077.17,37547.82
2017,"esp","arm","directed",35131404.34,122896541.3
2017,"est","arm","directed",14409536.8,675508.69
2017,"eth","arm","directed",338351.48,0
2017,"fin","arm","directed",21504441.94,1956475.26
2017,"fji","arm","directed",1857.32,0
2017,"fra","arm","directed",70156661.71,10296390.76
2017,"gab","arm","directed",0,233036
2017,"gbr","arm","directed",33651640.82,5122284.91
2017,"geo","arm","directed",170455654.8,266641277.4
2017,"gha","arm","directed",697674.71,12585
2017,"gmb","arm","directed",0,13557
2017,"grc","arm","directed",43696463.12,4939316.98
2017,"grl","arm","directed",1921,0
2017,"gtm","arm","directed",28940,0
2017,"hkg","arm","directed",15690265.61,693707.81
2017,"hnd","arm","directed",132745.43,0
2017,"hrv","arm","directed",557244.28,75441.78
2017,"hun","arm","directed",14415157.45,2204392.36
2017,"idn","arm","directed",26198311.77,107833.19
2017,"ind","arm","directed",46927392.63,3628441.77
2017,"irl","arm","directed",9915576.15,25812
2017,"irn","arm","directed",163121595.5,23226755
2017,"irq","arm","directed",192626.83,117226405
2017,"isl","arm","directed",430032.1,29419
2017,"isr","arm","directed",4845978.93,1253921.38
2017,"ita","arm","directed",133397625.7,37561787.52
2017,"jor","arm","directed",103665.25,9118.63
2017,"jpn","arm","directed",44414546.06,10268007.93
2017,"kaz","arm","directed",6238916.78,5382021.74
2017,"ken","arm","directed",160242.64,45118.1
2017,"kgz","arm","directed",141030.35,1825644.29
2017,"khm","arm","directed",2562910,0
2017,"kna","arm","directed",0,31895.74
2017,"kor","arm","directed",18727544.5,7160932.97
2017,"kwt","arm","directed",1289.44,261656.73
2017,"lao","arm","directed",27515,0
2017,"lbn","arm","directed",788965.3,231855
2017,"lby","arm","directed",0,916431
2017,"lka","arm","directed",1662077.24,0
2017,"ltu","arm","directed",38078608.91,2083687.49
2017,"lva","arm","directed",4687653.77,2914364.09
2017,"mar","arm","directed",2269962.22,0
2017,"mda","arm","directed",1482171.68,727565.26
2017,"mdg","arm","directed",138061.56,0
2017,"mdv","arm","directed",2157.08,6208
2017,"mex","arm","directed",9240625.72,652343.27
2017,"mkd","arm","directed",489434.82,0
2017,"mli","arm","directed",3492,5883.91
2017,"mlt","arm","directed",233155,18135
2017,"mmr","arm","directed",428008,0
2017,"mne","arm","directed",40039,13288.09
2017,"mng","arm","directed",0,118966
2017,"mus","arm","directed",374536.53,8612
2017,"mwi","arm","directed",2225674,0
2017,"mys","arm","directed",13179414.17,69639.67
2017,"ner","arm","directed",9862.25,0
2017,"nga","arm","directed",687156.3,221433.61
2017,"nic","arm","directed",143279.45,0
2017,"nld","arm","directed",39315094.55,88537295.69
2017,"nor","arm","directed",1925288.28,207509.07
2017,"npl","arm","directed",20842,0
2017,"nzl","arm","directed",12669541.17,72744
2017,"omn","arm","directed",240995.6,48645
2017,"pak","arm","directed",2975584.76,18295
2017,"pan","arm","directed",16517.73,0
2017,"per","arm","directed",646290.44,43884
2017,"phl","arm","directed",1986390.97,42750.61
2017,"png","arm","directed",54096.41,0
2017,"pol","arm","directed",53402854.34,10626619.1
2017,"prk","arm","directed",531202.38,0
2017,"prt","arm","directed",6441501.23,413892.49
2017,"pry","arm","directed",258620.01,2418
2017,"pse","arm","directed",213111,0
2017,"qat","arm","directed",497043.97,1335974
2017,"rou","arm","directed",8709921.52,3753273.06
2017,"rus","arm","directed",1141914323,569913224.8
2017,"rwa","arm","directed",23322.27,0
2017,"sau","arm","directed",1915214.9,488226
2017,"sdn","arm","directed",4906873,53020
2017,"sen","arm","directed",3415,2660180.9
2017,"sgp","arm","directed",3100613.08,2020133.59
2017,"sle","arm","directed",306902.29,54159
2017,"slv","arm","directed",154960.69,37596.3
2017,"smr","arm","directed",16912,0
2017,"srb","arm","directed",2219107.4,83891885.97
2017,"svk","arm","directed",9532441.45,801743.42
2017,"svn","arm","directed",10758682.75,428758.79
2017,"swe","arm","directed",29952865.3,922188.21
2017,"syc","arm","directed",0,75809.31
2017,"syr","arm","directed",733665.62,50021691
2017,"tgo","arm","directed",642563.47,0
2017,"tha","arm","directed",15828457.28,329025
2017,"tjk","arm","directed",75139.59,959818
2017,"tkm","arm","directed",9767073.76,5587447
2017,"tun","arm","directed",961107.83,5500
2017,"tur","arm","directed",219350664.4,3014363
2017,"tza","arm","directed",421045.6,30559.96
2017,"uga","arm","directed",83859.85,0
2017,"ukr","arm","directed",106060444.2,11011563.13
2017,"ury","arm","directed",8047.89,12022.17
2017,"usa","arm","directed",117177209.8,64542702.03
2017,"uzb","arm","directed",1375413.92,2282494
2017,"ven","arm","directed",1956,0
2017,"vgb","arm","directed",0,20550
2017,"vnm","arm","directed",34584573.19,157447
2017,"yem","arm","directed",0,270010
2017,"zaf","arm","directed",9170059.21,254099
2017,"zwe","arm","directed",11633120,0
2017,"aus","asm","directed",7297416,8752276.35
2017,"bdi","asm","directed",0,1401
2017,"bgr","asm","directed",1540,0
2017,"bol","asm","directed",0,11934
2017,"bra","asm","directed",165034,0
2017,"brn","asm","directed",0,17875
2017,"can","asm","directed",769172,189087.08
2017,"che","asm","directed",32647,0
2017,"cmr","asm","directed",0,123377
2017,"col","asm","directed",0,964243.55
2017,"cyp","asm","directed",8760,0
2017,"cze","asm","directed",0,13156
2017,"deu","asm","directed",67196,6316
2017,"dnk","asm","directed",668494,4801
2017,"ecu","asm","directed",0,152947
2017,"esp","asm","directed",1456372,23534
2017,"est","asm","directed",0,3291
2017,"fji","asm","directed",10750135,39349.89
2017,"fra","asm","directed",593488,73540.69
2017,"gbr","asm","directed",614953,93464.12
2017,"gha","asm","directed",0,3606383
2017,"hkg","asm","directed",205820,92048
2017,"hun","asm","directed",29140,34280
2017,"idn","asm","directed",1080095,6375730.36
2017,"ind","asm","directed",311404,331063.63
2017,"irl","asm","directed",0,2715
2017,"isr","asm","directed",0,186000
2017,"ita","asm","directed",485532,7188
2017,"jpn","asm","directed",2023861,1632584.92
2017,"ken","asm","directed",9850438,50558.08
2017,"kor","asm","directed",13700421,768499.25
2017,"kwt","asm","directed",0,3182215
2017,"lka","asm","directed",17513,186262.35
2017,"mda","asm","directed",0,10862
